periode_data,wilayah,kecamatan,nama_lokasi,latitude,longitude,periode_pemantauan,parameter,baku_mutu,nilai
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.029
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.03
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,5.15
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,630
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)",ORP*,N/A,-64.5
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,3.34
2024,"Kota Adm. Jakarta Utara",Cilincing,Cilincing,-6.108649,106.938597,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0002
2024,"Kota Adm. Jakarta Timur",Makasar,"Pinang Ranti",-6.2876,106.8813,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)",IP,N/A,8
2024,"Kota Adm. Jakarta Timur",Cakung,Penggilingan,-6.202666667,106.9309167,"Periode 1 (Musim Hujan)",Status,N/A,sedang
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Total Coliform",0,1040
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",Temperatur,N/A,28.75
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,636.5
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",Kekeruhan,3,20.135
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",Warna,10,20.1
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",pH,N/A,7.495
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,5.42
2024,"Kota Adm. Jakarta Barat",Cengkareng,"Rawa Buaya",-6.169802,106.734283,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0076
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.079
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.28
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.55
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,3.25
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,953
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",ORP*,N/A,-57.5
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.084
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,3.28
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Cipete Selatan",-6.2739,106.7986,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0002
2024,"Kota Adm. Jakarta Barat",Tamansari,Pinangsia,-6.138043,106.8188,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",IP,N/A,11.5
2024,"Kota Adm. Jakarta Utara",Penjaringan,Penjaringan,-6.133093,106.796512,"Periode 1 (Musim Hujan)",Status,N/A,berat
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Total Coliform",0,79
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",Temperatur,N/A,26.75
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,363.5
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",Kekeruhan,3,1.97
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",Warna,10,3.22
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",pH,N/A,7.02
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,1.65
2024,"Kota Adm. Jakarta Selatan",Setiabudi,"Kuningan Timur",-6.227301,106.830146,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0077
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.0057
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.0066
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.03
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,3.15
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,542
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",ORP*,N/A,-53.5
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,0.8
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Cipinang Cempedak",-6.228322,106.87436,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0002
2024,"Kota Adm. Jakarta Timur",Matraman,"Pisangan Baru",-6.209167,106.871194,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",IP,N/A,7.5
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Pesanggrahan,-6.257242,106.757258,"Periode 1 (Musim Hujan)",Status,N/A,sedang
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Total Coliform",0,33
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",Temperatur,N/A,29.85
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,323
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",Kekeruhan,3,0
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",Warna,10,2.21
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",pH,N/A,11.07
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,19.8
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Kebon Melati",-6.191242,106.812738,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0089
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.0015
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.0057
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.089
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.03
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,5.4
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,482.5
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",ORP*,N/A,-6
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,2.29
2024,"Kota Adm. Jakarta Timur",Ciracas,Ciracas,-6.328055556,106.8775,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0002
2024,"Kota Adm. Jakarta Timur",Pulogadung,"Pisangan Timur",-6.208389,106.877065,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",IP,N/A,6.1
2024,"Kota Adm. Jakarta Pusat","Tanah Abang",Petamburan,-6.194728,106.807456,"Periode 1 (Musim Hujan)",Status,N/A,sedang
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Total Coliform",0,0
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",Temperatur,N/A,29.7
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,373
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",Kekeruhan,3,16.865
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",Warna,10,2.57
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",pH,N/A,7.195
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,1.87
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.009
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.0057
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.64
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.03
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,2.8
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,552
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",ORP*,N/A,-28.5
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,0.92
2024,"Kota Adm. Jakarta Pusat",Gambir,"Duri Pulo",-6.165,106.8095,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0002
2024,"Kota Adm. Jakarta Utara",Penjaringan,Pluit,-6.104653,106.768444,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",IP,N/A,3.6
2024,"Kota Adm. Jakarta Selatan","Kebayoran Baru",Petogogan,-6.244371,106.813672,"Periode 1 (Musim Hujan)",Status,N/A,ringan
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Total Coliform",0,106
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",Temperatur,N/A,29.7
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,161
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",Kekeruhan,3,41.385
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",Warna,10,15.4
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",pH,N/A,7.295
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,1.12
2024,"Kota Adm. Jakarta Pusat",Senen,Senen,-6.172183333,106.8413611,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0092
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.12
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.22
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.015
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,4.05
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,243
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",ORP*,N/A,-13.5
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.062
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,1.2
2024,"Kota Adm. Jakarta Barat",Tambora,"Duri Utara",-6.155,106.8031389,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0002
2024,"Kota Adm. Jakarta Timur","Duren Sawit","Pondok Bambu",-6.2354,106.8954,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",IP,N/A,8
2024,"Kota Adm. Jakarta Timur","Kebayoran Baru","Petogogan 234",-6.248547,106.80718,"Periode 1 (Musim Hujan)",Status,N/A,sedang
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Total Coliform",0,0
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",Temperatur,N/A,28.95
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,222.5
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",Kekeruhan,3,0.32
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",Warna,10,2.21
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",pH,N/A,7.65
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,2.93
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Karet Tengsin",-6.211969,106.815474,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0098
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.0057
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.0066
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.02
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,6.1
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,332.5
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",ORP*,N/A,-61.5
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,5.36
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Gedong,-6.301111111,106.8658333,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0002
2024,"Kota Adm. Jakarta Timur","Duren Sawit","Pondok Kelapa",-6.2391,106.9346,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",IP,N/A,0.5
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Selatan",-6.180324,106.816111,"Periode 1 (Musim Hujan)",Status,N/A,baik
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Total Coliform",0,110
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)",Temperatur,N/A,28.55
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,365.5
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)",Kekeruhan,3,2.795
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)",Warna,10,9.32
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)",pH,N/A,6.94
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,3
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Cilandak Barat",-6.2827,106.7914,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.01
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.12
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.011
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.03
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,4.45
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,552.5
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)",ORP*,N/A,-18
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,3.07
2024,"Kota Adm. Jakarta Selatan","Pasar Minggu","Jati Padang",-6.285555556,106.8347222,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0002
2024,"Kota Adm. Jakarta Timur","Duren Sawit","Pondok Kopi",-6.229173,106.94464,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Pusat",Gambir,"Petojo Utara",-6.162406,106.817487,"Periode 1 (Musim Hujan)",IP,N/A,8
